,origin1,origin2,cubed,negative_root3,hyperbola,combined,marker
51,-0.8285615900100991,1.3621516980958879,-0.08040401106303612,-1.1830135178779113,0.30941011083322606,-1.2634175289409475,0
52,2.6417116690839384,0.8525631195776627,0.3503570909115666,-1.032180260817708,0.038645996831190604,-0.6818231699061414,1
53,-0.8800877175014739,0.014283190775708563,-0.02512860926144845,-0.3102355337420832,-0.00502063109797618,-0.3353641430035316,1
54,-1.2388519161479234,0.6952102328621442,-0.18624980277998993,-0.9430670513450045,0.3162430687025114,-1.1293168541249945,2
55,-0.20389966121638103,0.4756124018507617,0.11499701544346616,-0.699048129558244,0.3886270223030976,-0.5840511141147778,2
56,1.0980234844617964,0.47367005969990544,0.016266456764855275,-0.8976366156614414,0.35342350542112866,-0.8813701588965861,2
57,-2.385895195595114,0.4571798222662773,-0.26787866396291693,-0.8326248672719871,1.2706741107098274,-1.100503531234904,1
58,2.3804911525798733,0.06749991380856553,0.3098565633645257,-0.5860637082359373,0.2960679874316387,-0.2762071448714116,1
59,-2.4610856156195595,0.6614505480112359,-0.3769407020606,-0.7705843646800686,0.9948497700037678,-1.1475250667406687,1
60,2.9975140227400017,0.03074866252218084,0.5842942817005283,-0.18618377556953244,0.1627361690007671,0.39811050613099586,1
61,2.4359187006002756,0.04960688820111602,0.2523727471776666,-0.4001424607013689,0.6587946528107178,-0.14776971352370227,1
62,2.7239652599049267,1.1956030531049902,0.3145771679553494,-1.0911540135097069,0.8682565534646945,-0.7765768455543575,2
63,1.9151367271362787,0.19672954565997303,0.1978295535339076,-0.5362762007062029,0.32838333899036426,-0.3384466471722952,1
64,2.880859868467323,0.7760767636292737,0.6273528792376073,-0.7715222779000087,-0.15246703098192926,-0.14416939866240142,1
65,2.769497517409321,0.5060480869745472,0.4973303093894754,-0.7560268802102024,-0.01692005521458209,-0.25869657082072695,2
66,-0.8674262914909678,0.12011299251117266,0.07924423348171537,-0.5631513736011108,0.40380661827307934,-0.4839071401193954,1
67,2.3850655481464083,1.4187149002256745,0.2192876436149196,-1.285533948957209,0.2935648740280789,-1.0662463053422895,2
68,-2.444293809555438,1.904914715609278,-0.45183417112187607,-1.3511419630172974,0.8523224370266487,-1.8029761341391735,2
69,1.3454124539109849,0.25542572725993645,0.19772130680610764,-0.6271633280200365,0.3251356073899976,-0.4294420212139288,2
70,2.933034105812869,0.21182491934797854,0.7100910975779804,-0.6616417583906478,0.14633246906112715,0.04844933918733263,1
71,-2.0766789241851624,0.04999304739139094,-0.02483684023327598,-0.34888930272068586,0.32907445711968686,-0.37372614295396184,1
72,2.999140909457961,0.0014649270094149595,0.5059576300432239,-0.1688645903489641,0.2632161558484275,0.33709303969425986,2
73,-1.9819642486353453,0.03921570071089905,-0.27117377080825394,-0.4455598406630603,1.0520275670448203,-0.7167336114713143,2
74,-2.225577255373307,0.1852880384516637,-0.3270425932641252,-0.6878006518072853,0.8695421422444196,-1.0148432450714107,2
75,2.561202250082303,0.11951625616905964,0.1676440292559608,-0.33634328527880597,0.3128222769262339,-0.16869925602284516,1
76,2.5531919906441116,0.06195551704581083,0.32213655284630055,-0.306795708182263,0.46146746807138306,0.015340844664037567,1
77,-0.8698841282517722,1.3512879660325492,0.1474029973069997,-0.9325090173185382,0.20815778226985326,-0.7851060200115385,2
78,0.9944433976145803,0.03539493848348712,0.005502189788160453,-0.2743372943404992,0.047742967551870186,-0.2688351045523387,1
79,-0.7229905110785326,0.10210829486882482,0.022673926298987374,-0.5103973111676886,0.08082074101126024,-0.48772338486870126,1
80,1.8359206497682896,0.10213308233777459,0.2613229493613085,-0.3351018963372362,0.1337665828857744,-0.07377894697592768,1
81,1.1875276184654142,0.010805062489869195,-0.006915983410294348,-0.22438322238568054,0.06616828900883154,-0.23129920579597488,2
82,-1.4667556525319245,1.92321945311675e-06,0.14044240060685023,0.009648303947411438,0.7572331303140587,0.15009070455426166,2
83,2.986521633802811,0.7640531444352099,0.7319637739759122,-0.9184823793371045,0.0005357169116861626,-0.18651860536119236,1
84,2.7157555586713213,0.060625284772216015,0.38748064021314366,-0.6875324374143599,-0.09191294158169483,-0.3000517972012162,1
85,-2.9148171976683175,0.20563515519225706,-0.5530484509938087,-0.4297716857580002,1.50427688357501,-0.9828201367518089,2
86,0.9033801760368219,1.4682515472935047,0.0844686989486931,-1.0874799877107033,0.06852837836859313,-1.0030112887620102,1
87,2.361874132868473,0.0008526331650681217,0.22875941345738177,-0.06184223301971566,0.2032449226827222,0.1669171804376661,2
88,-1.0054926521321792,0.582268615204801,-0.13598689430249253,-0.8412185953845753,0.4693415948660478,-0.9772054896870679,0
89,2.8993414288016863,0.008794721154680028,0.6155716257865043,-0.19007195062060944,-0.1960665655006153,0.4254996751658948,1
90,-1.0811767874592633,1.527028206486601,0.09636805266466461,-1.211276709414773,0.713248956839249,-1.1149086567501083,2
91,1.7883649148163556,0.5563297068346317,0.12994388883699518,-0.7607944232331775,0.3638960710012823,-0.6308505343961823,0
92,0.974686896446542,0.6429422003045155,-0.10776714078238268,-0.9938022707891125,0.6685328798152379,-1.1015694115714951,2
93,2.313735098158328,0.01789939268876431,0.12477298096019838,-0.24297811374530753,-0.04538172902114343,-0.11820513278510915,1
94,2.8550241935178686,0.6374793602489991,0.47615828856032105,-0.8044836750447071,0.1756161433866389,-0.32832538648438603,0
95,2.986235967541039,0.016201173864637028,0.4826143676162428,-0.2729028244040903,0.15494532139343964,0.20971154321215252,0
96,0.6179344889422267,0.060695389416289255,-0.029390213629743995,-0.3559066001523783,0.29571357866988673,-0.38529681378212227,1
97,-0.3925552490763424,0.15341428140344884,0.1009864631836805,-0.6344638682310569,-0.15917990196917553,-0.5334774050473764,1
98,2.687445029933678,0.12547138544097156,0.4615118838734179,-0.5972104026024548,0.1827848530305553,-0.13569851872903693,1
99,2.1753341990448805,0.01035082545439266,0.34369132834732374,-0.19426229040888424,-0.2660046176981936,0.1494290379384395,0
100,-1.2315090174523462,0.0020475670632173395,-0.1364168100091347,-0.05912816957117674,0.4687078273451245,-0.19554497958031142,1
101,2.6532827166263173,0.0016573390577307393,0.339258229909657,-0.30582807972701215,-0.4882929926993375,0.033430150182644836,1
102,2.928917061255399,0.5248757072447897,0.5784157004414612,-0.7544485917807332,-0.4111533529364275,-0.17603289133927202,1
103,-2.1875264283087255,1.1609598008755175,-0.16455033974308397,-1.105327437648896,0.7972967977449437,-1.2698777773919798,2
104,0.37784623542734597,0.10337216849240347,0.1543169236050931,-0.48859932664801575,0.06437128741093753,-0.33428240304292267,0
105,1.9620882041320158,1.1271957113235291,0.1931262262782844,-1.1746698958004287,-0.12863095348309384,-0.9815436695221442,2
106,2.487660709584187,0.009470870820436376,0.4927064776426849,-0.2967362148260744,0.5353924498561373,0.1959702628166105,2
107,2.913408094536493,0.00017848356809778494,0.5485788340826117,0.04030937562869813,0.24293432412668714,0.5888882097113097,2
108,-2.867711061887805,1.2994228635331841,-0.3654509919378366,-1.0879450133892887,1.1447938602958083,-1.4533960053271253,2
109,2.5711747551649324,0.08889944303360854,0.3076061265809738,-0.4845841360906271,0.10230716917204297,-0.1769780095096533,1
110,1.1627524141120436,1.4374579670985188,0.032869387785710434,-1.140227193935034,0.9975837381682099,-1.1073578061493234,2
111,2.3508423302080494,0.06710991265282114,0.35093114655268304,-0.3574556035162021,-0.02389473026757044,-0.006524456963519054,1
112,0.5370845046996386,0.43305001078363486,0.1643963624615458,-0.7125151526835718,0.7437545221298153,-0.548118790222026,2
113,2.2033637279765337,1.014996107373124,0.28686201583254867,-1.0124766215837617,0.1427930520694022,-0.7256146057512131,2
114,-0.7806962338439298,0.005173821221416542,-0.017833655206355895,-0.06366068890733177,-0.18572694814693191,-0.08149434411368767,1
115,-0.23518240488111797,0.18315013595707075,0.13747334058501048,-0.47085009208117246,0.41047174188083635,-0.33337675149616197,2
116,2.7559292126949035,1.3341131617456856,0.19943581946914557,-1.0595197496222577,0.2424468971820256,-0.8600839301531121,2
117,2.8766249454999064,1.1696599732288966,0.3338563143212431,-1.04816497626935,-0.16997636970569718,-0.7143086619481068,2
118,1.0723216435455,0.4499613623835484,0.0928241116386739,-0.7005553901279862,-0.07951740212784705,-0.6077312784893123,1
119,-0.26253330334508007,0.04906400161693513,0.0010489401068259048,-0.3346630802428468,0.26015161962925837,-0.3336141401360209,1
120,0.0015668134029711567,0.7200225174662975,0.060551365189344064,-0.7902102855408756,0.3548264570795685,-0.7296589203515316,0
121,2.9802062247984837,0.08268379108117589,0.5358224813695226,-0.3456962784698624,-0.5979367419164251,0.1901262028996602,1
122,-0.14431211060806248,0.011526119865464644,0.057034460622596476,-0.32771402314538667,0.5752935281066737,-0.2706795625227902,1
123,2.76258793144706,0.010356735721490328,0.3402351769304433,-0.3265717914177933,-0.0004770080606060212,0.013663385512650006,1
124,-2.223194752123728,1.159637234759115,-0.1627184125241256,-1.1207329876876846,0.1632836376464777,-1.2834514002118103,2
125,-2.6400249588694904,1.1340928663489354,-0.2685638644781244,-0.9452225898112618,1.0176275775287598,-1.2137864542893864,2
126,-0.17050577663805022,0.18951382482066745,0.12195592076458316,-0.7320298429395697,0.2540456959929223,-0.6100739221749866,1
127,0.5780897810905117,0.677152450187651,0.20521924044997814,-0.8386610083947845,0.5832814475306287,-0.6334417679448063,1
128,2.843544146264838,1.7906730291124953,0.4842532055971739,-1.1780813942112924,0.27750879560470193,-0.6938281886141185,0
129,2.977776516145453,0.4555142425504932,0.5554791068693747,-0.6531620136180127,0.14285777693827595,-0.097682906748638,1
130,-2.089897750305087,0.028093545850483615,-0.33487702951487947,-0.2859628192432888,0.4777131992253458,-0.6208398487581683,1
131,-0.7294174252354217,1.6726013553481003,-0.060902867729794447,-1.321357643805037,0.45056975303352403,-1.3822605115348314,1
132,2.996122106417161,0.914275020676427,0.5186004357488411,-1.066502713354557,0.018876949766746087,-0.547902277605716,1
133,2.461507260325204,1.5707415939725131,0.4033182908138131,-1.2806334021052768,-0.1010091245504659,-0.8773151112914637,2
134,-1.927980180839281,0.3113925350204845,-0.20443030720637467,-0.7315962192944085,0.6655936030413186,-0.9360265265007832,2
135,2.360375428732917,0.6258275218707435,0.3426446012062503,-0.8736553083291069,0.11387707112159412,-0.5310107071228566,1
136,-0.7834915952867201,1.4960177006742554,-0.009781240291943645,-1.2602444763154397,0.32096641971440837,-1.2700257166073834,1
137,-2.394095688967658,0.011764353487385582,-0.2921612974700906,-0.08036813201846493,0.9495160590169236,-0.37252942948855555,1
138,2.9980977002774365,0.019719559126227325,0.5638628062994249,-0.40269519944778054,0.10873299353288082,0.16116760685164433,1
139,2.9449944625547566,0.1468203626653699,0.4717226536960721,-0.3929377992369635,0.14849877339024983,0.0787848544591086,1
140,1.5246536488266766,0.004008224457110135,0.02797951968931576,-0.04033252350455885,0.0011119686326304112,-0.01235300381524309,0
141,1.3073165577319807,0.5827070698939908,-0.1257925082942572,-0.7454202799588704,0.31764111614060064,-0.8712127882531275,2
142,-1.5149304723838921,0.16624480225712807,-0.0943311637808401,-0.6192331547221451,0.5073516019178433,-0.7135643185029852,2
143,-2.154590273983371,1.5406318048075127,-0.24804014714792477,-1.1207131646809307,0.8121176211545322,-1.3687533118288555,2
144,2.7622103226638615,0.06667172480425688,0.3699044715596694,-0.5332275010054617,-0.025858009672077492,-0.1633230294457923,2
145,-1.9076226896649988,0.03879709514468753,-0.09715040119616408,-0.24744130401173398,0.340580183432048,-0.34459170520789806,1
146,2.8999093975330563,0.9314038046389695,0.5535974787025487,-0.983989369279255,0.3825706590138916,-0.43039189057670624,1
147,-2.216208636470188,1.1784838789917147,-0.1944823017596371,-1.0972010570059034,0.6362675794688637,-1.2916833587655405,2
148,-2.485233188322419,1.1012343176682369,-0.20745357098438472,-1.1550405653644449,0.3883021815347206,-1.3624941363488297,1
149,2.9432815278914983,0.3482999942354828,0.567503625708975,-0.9513376376443947,0.5359903385968383,-0.38383401193541977,1
150,1.3273374690955784,0.33889108807123736,0.017265101294779695,-0.801047671181992,-0.3218241411735957,-0.7837825698872124,0
151,2.885185756665038,0.3822603613766831,0.4340572255727006,-0.6144691401917103,0.38052478993266503,-0.18041191461900968,1
152,-1.2608057780738293,0.26110088572381607,-0.008802100615419327,-0.6794333258247062,-0.01449274726032257,-0.6882354264401255,1
153,-2.7645897122750647,1.155200614902741,-0.3652160549170617,-1.066199377166628,1.375184242030688,-1.4314154320836898,2
154,1.644908187390131,0.08331506098883537,0.22879774720207424,-0.3712028694792648,-0.2862291183060064,-0.14240512227719054,2
155,-1.8033480610033008,1.8403085547161973,0.0018252300570172353,-1.0448867394858243,0.8009134525870776,-1.0430615094288072,2
156,-2.9391553269036397,0.7417604233188458,-0.5619530455126955,-0.7727203929955186,0.9181547609313948,-1.3346734385082142,2
157,-2.7357947893828527,0.7594412647706774,-0.4197257513878041,-1.0095903362771517,0.6810300488122265,-1.4293160876649558,2
158,-1.959769555850301,0.019409791428674293,-0.08343582929833916,-0.46300199315325447,0.5457597076955623,-0.5464378224515937,1
159,0.1526772215914698,1.476808968425496,0.10687095694646528,-0.9028227936048879,0.43037860831765723,-0.7959518366584226,2
160,-1.0288379861081076,0.0007624815982388103,0.07211629028706013,0.13554188925686717,0.06524850335744303,0.2076581795439273,1
161,0.19212547625369547,0.5890876348334179,-0.006245947808323961,-0.8194427425647843,-0.006193839357945402,-0.8256886903731083,1
162,2.2793994946299856,0.0753215410326519,0.11145752405688492,-0.549366960695868,0.3541323561928822,-0.4379094366389831,2
163,1.68610979914353,0.115202362650338,-0.004022572408590552,-0.3902568326496175,-0.33633572289823804,-0.3942794050582081,1
164,2.9367690379472773,0.6695489320748584,0.5338332436014636,-0.8856359687528369,-0.03110939462397333,-0.35180272515137334,0
165,1.226810024733787,0.0901677290910581,0.07115108146293354,-0.4597168075149295,1.1035273692613528,-0.38856572605199596,1
166,-1.1683917798303378,1.2135149551718507,-0.14176828926815677,-0.9771871852653956,0.06275231100325379,-1.1189554745335524,1
167,2.772575159379727,0.5578334148542017,0.43072226000104735,-0.7897552215103188,0.491995160509494,-0.3590329615092715,0
168,1.6418086632776152,1.792248433112332e-05,0.15163351255286361,-0.14475123081460084,0.0014628931141518198,0.006882281738262774,1
169,2.893355563193693,0.0009581676698491979,0.36931222741602177,-0.13105987380302048,0.29778077388049584,0.2382523536130013,1
170,1.796282018195054,0.6383920719783568,0.22641843641563764,-0.7949362745877753,0.36883109382204604,-0.5685178381721376,1
171,2.0473443786089636,0.004597271586642956,0.13388063727167318,-0.11525223973606205,0.5040488616197426,0.01862839753561113,1
172,-2.634837400815319,0.11359369093755511,-0.2400789126587315,-0.4581023585513774,0.6724373273452763,-0.6981812712101089,2
173,2.5937391932515714,0.38774168117937885,0.29564148213844066,-0.6358591088214619,0.7483244079587155,-0.34021762668302125,1
174,2.77693242962288,0.6327785321886538,0.32561561606611544,-0.8946920190638643,-0.029241581645957443,-0.5690764029977489,1
175,-1.0846977033277228,1.029983424975456,-0.07133813516066957,-0.9920292393001694,0.4132837250818181,-1.063367374460839,2
176,1.9470168488119208,0.6743784186402331,0.13810312242310335,-1.2144938873186089,0.24173461268133167,-1.0763907648955056,2
177,-1.8997778307707711,0.6904671613871018,-0.17597987444882277,-0.9288199916456829,0.13954966702484656,-1.1047998660945055,2
178,0.7777815245855395,0.0010481512019753266,-0.012189855269779145,-0.02518965544153809,0.12354048494964363,-0.03737951071131723,1
179,2.9590527554899255,0.37115594993032813,0.5515854316561882,-0.7576917287822088,0.19215176771325074,-0.20610629712602058,1
180,2.630545022631522,0.47577519644387806,0.3469372419204343,-0.8272923353712694,0.021180851651230875,-0.48035509345083516,0
181,2.989681216014308,0.13655145557321588,0.5278357611927296,-0.6190957482902807,0.8753452308101207,-0.09125998709755112,0
182,-0.0716350455630721,0.011089860546243727,-0.17092999193924768,-0.12266537834928887,0.002971731327546301,-0.29359537028853655,1
183,0.9667939956132807,0.6941817767525408,0.05724286737695563,-0.8305908157887595,0.555164460701839,-0.7733479484118039,2
184,-0.036451855543760736,0.2614300603159955,-0.008921298468313632,-0.556877006366739,0.5092371373828906,-0.5657983048350526,1
185,-2.1954218793873124,0.04189029941069037,-0.050603980419576006,-0.5199211601700151,0.5499874997229879,-0.5705251405895911,1
186,2.2600671760108684,0.001963203474428081,0.1369275903781077,-0.14125964301195545,-0.09982002140759075,-0.004332052633847755,2
187,1.8870913034726682,0.3298059483255377,-0.04642660321159345,-0.7189179447728195,-0.06061342456961877,-0.7653445479844129,2
188,2.488158708297724,0.0028296579223615927,0.3698873642262115,-0.16949903721600243,-0.001263257154457853,0.20038832701020906,1
189,1.797028633709358,0.08000372488336518,0.1507160212336187,-0.49249637978933103,-0.36322021783847713,-0.3417803585557123,1
190,1.9967024868294114,0.006222057075103874,0.058366598900001065,-0.21853707834480762,-0.134281313116658,-0.16017047944480656,1
191,-1.5989492700314882,0.8890839320263977,-0.23473360934125773,-0.8766055553448805,-0.02825862651115446,-1.1113391646861381,0
192,0.49120413376675653,0.11871630127452848,0.15611004248257226,-0.6827624225147559,0.6264199376263846,-0.5266523800321836,1
193,2.7392212007305528,1.3286987240172907,0.5524768039607657,-0.9216361971509673,0.33392381596663084,-0.36915939319020163,1
194,2.9436922331987834,0.021117301714720465,0.2614152611368704,-0.22802104454665542,0.3798078292017459,0.03339421659021499,0
195,0.988043709658244,1.2810208811207038,-0.026531137357153744,-1.0902888155077406,0.37712898344053725,-1.1168199528648943,1
196,2.721416356282793,1.863705814183054,0.5695212191444006,-1.1399417361408903,0.19886845323678295,-0.5704205169964898,2
197,-0.9779017468076678,0.6729058634470948,-0.06630944472786136,-1.0214807018007528,0.7691000256542737,-1.0877901465286142,1
198,0.531909452335916,0.003691487958242373,-0.04605138541069667,-0.2210194295431917,0.03742874521008702,-0.2670708149538884,1
199,0.027785849418936692,0.5499884084022687,-0.028275503719730997,-0.8314230578946694,0.2802762611368208,-0.8596985616144004,1
200,-2.70406308802023,1.607288009237532,-0.5075295678252394,-1.0348242243907946,0.9957601494257232,-1.542353792216034,2
201,2.9352474482518662,0.8455051917635185,0.3353053383552598,-0.9502452222485235,-0.2521718077401749,-0.6149398838932637,1
202,-0.5551045573992379,0.0019681157409329898,0.10183372083183409,-0.08031352063678049,1.2192612410923767,0.0215202001950536,2
203,1.76336777791089,0.10031159086758946,-0.07463105042181647,-0.5235983753319665,0.18207939167878676,-0.598229425753783,2
204,0.5978059986583792,1.8292747177984066,0.02899992786178178,-1.1743153809960185,0.26009187526175415,-1.1453154531342367,1
205,1.8948680756103222,1.501364080510648,0.22472937412767235,-0.9773371742107569,0.5467024899998744,-0.7526078000830846,1
206,-1.0438501603914034,1.2432200770803554,-0.16787069604141797,-0.9757135571848131,0.6127644458367506,-1.143584253226231,2
207,0.8138119356159472,1.2301822938845517,-0.08164725229477364,-1.0796397973419563,0.2191589828158912,-1.1612870496367298,2
208,-1.0650101265851473,0.7179803387316795,0.09715823718304385,-0.8278930316521157,0.3797555095542685,-0.7307347944690719,2
209,2.3854924705480087,1.9363867195923146,0.32478561622771773,-1.1886672218603116,-0.2946395668562718,-0.8638816056325939,2
210,0.830243107060872,0.0659613486809234,-0.050282779157115334,-0.35338633097386646,0.04008918378961121,-0.4036691101309818,1
211,-2.1835378572690805,0.2820108856957292,-0.0879901764722193,-0.5445803203448314,0.705683759155455,-0.6325704968170507,1
212,0.8698135076469198,0.9731305107356361,0.1338151647970623,-0.8805142950186806,0.3385145243174186,-0.7466991302216184,2
213,-2.286080369015606,0.6638976380577151,-0.2120433242291973,-0.8850851613506573,0.9498076549542469,-1.0971284855798547,2
214,-1.7432690652071463,1.5308373690363635,-0.19597146449594888,-1.0883176251156326,0.40696852518395,-1.2842890896115815,1
215,2.7724941867141393,0.057646750237959496,0.38488308260225673,-0.42460970117215135,-0.2685298656767976,-0.03972661856989462,1
216,1.0096426417422846,0.36964470824233187,0.04922282966402297,-0.809982812163017,0.5166341659755664,-0.7607599824989941,1
217,0.9574764673995682,1.8791779172068686,-0.0013039376855435159,-1.2609706115262103,0.6325423352496631,-1.2622745492117537,2
218,2.477533333355038,0.005167166889197707,0.3980462036966462,-0.1805102337361506,0.42385312546626475,0.21753596996049557,1
219,1.7660531802801316,0.0015993403464701836,-0.04281299441219616,-0.2831027325816549,0.12433875358231497,-0.3259157269938511,0
220,2.3907698825697015,0.8836838519024155,0.12387597087201524,-0.8735860418546202,0.4697914856895758,-0.749710070982605,2
221,1.065297250360043,0.2050198867791158,0.04226633822220764,-0.8663884622714563,1.2260949235218677,-0.8241221240492487,2
222,-2.0142292986979373,1.4989675721497482,-0.21259382744212685,-0.8729698583569627,0.5381285094800868,-1.0855636857990896,2
223,-1.77944070675544,0.0022951829144381357,-0.17539361099130532,0.01827951897844382,0.05681598762409984,-0.1571140920128615,1
224,-0.67919882639934,0.0002322996770539461,-0.18307211033544674,-0.08757365452611725,0.12524663599893796,-0.270645764861564,2
225,2.5438757099912905,0.17497571270990586,0.331198426698855,-0.5583759576701498,0.3404574384366815,-0.22717753097129478,1
226,-1.450089245311287,1.9781992766067484,-0.06625926978904077,-1.2250292625574342,-0.08927070527482933,-1.291288532346475,2
227,2.2574756087429035,0.012398531530838934,0.29543866714429834,-0.2903658070557088,0.21062977552017634,0.005072860088589537,2
228,2.7356067540481064,0.38235823889065473,0.4163313006380275,-0.7065489822227932,0.2625657194344094,-0.2902176815847657,2
229,0.7655637709212684,0.03760843146832354,-0.004286654761473755,-0.34943877391083056,0.6703752835404497,-0.35372542867230433,1
230,2.357292503689476,1.3333504944082577,0.3796814409989561,-1.1100744100527895,0.5503581247833762,-0.7303929690538333,2
