"","aceB","asnA","atpD","atpG","b1191","b1583","b1963","cchB","cspA","cspG","dnaG","dnaJ","dnaK","eutG","fixC","flgD","folK","ftsJ","gltA","hupB","ibpB","icdA","lacA","lacY","lacZ","lpdA","mopB","nmpC","nuoM","pspA","pspB","sucA","sucD","tnaA","yaeM","yceP","ycgX","yecO","yedE","yfaD","yfiA","ygbD","ygcE","yhdM","yheI","yjbO"
"11",-0.682927025836049,1.25185893950598,-0.611269754103467,-2.09740847723855,0.205306705086743,2.4683709521809,1.087351135887,1.15455899749622,-0.415728627392164,3.10153148396189,-1.4911829911597,1.24832834499422,-0.237772507906848,0.768291910721618,1.68990346797884,0.0077164442496318,0.309716627914469,-0.88148330038834,-0.893186951853787,-1.8452123513925,0.315867660648783,-0.830013648553514,2.74150962550023,2.14813838034887,3.72253293797261,-1.87384326084308,-1.26754228901188,-1.54586987012308,-0.867629106423453,2.57543211916288,2.62452405402875,0.195394669230706,0.00107075558066941,-0.992894615672825,6.23368747242128,0.3470408004201,-1.35522372231058,1.92932573065703,-2.03732772299298,0.171100012277683,-1.50934110704528,2.35286569825236,1.28043889719119,0.772690057664072,-0.578446243768358,-0.342288270613436
"12",0.4854002318232,1.66813678115381,-1.75722747306402,-3.53726235238177,1.55948473778072,2.06702586986094,1.92968067342745,1.86201077707457,1.37711344187265,3.86253279121287,1.08819703191752,2.58426107163527,0.29269707931697,2.65193026519295,1.02759822135549,-2.34050773129521,1.22735392459078,1.75603302836556,-0.677290746141773,-0.728196490739553,4.01191362830652,0.0732405509159015,-1.07794552507648,-1.43566852965059,-0.625572117539948,-2.79380964484366,0.881565865094,-2.4385389178979,-0.850598910093165,3.36179327434992,4.9461800895168,-2.98497846968495,-3.62028379606312,-2.06491770503817,5.576387445536,2.44197901938572,1.66900602160152,4.42153205457293,-3.35426947435245,2.66587892287224,-0.29882793673999,1.55423803366693,1.41663406223155,2.04518565549193,0.599856487178687,0.199788671874895
"13",-1.13609658414383,2.72176478464271,-2.61427916544793,-0.271934808883801,1.31286945957336,0.622136876076001,3.21352956002779,1.57425930349642,0.730537901291898,3.15228853491789,1.79662041641504,-0.596614816362846,2.10914154161929,0.482083832495967,-0.225558518203384,-1.1144635375825,2.44520900491864,2.97945605872839,-0.653289609074474,-0.95066069459226,0.476312985899628,-1.42413540575304,0.221724285318191,-0.942182068935709,0.981137245532334,-2.74013255310512,2.40554657186493,-0.583009683817349,-3.73756551630069,1.42556671310904,3.03024551507125,0.0688034593546899,-0.913042497445831,-0.801937794167464,7.09270347690634,0.882537466100634,2.64930495351412,3.84537737651271,-2.38764594928123,0.915476398491518,-0.548831682870859,1.12096468215754,2.59219378099244,1.25329218357056,1.89656226265582,-0.261976557104032
"14",-2.3265840558597,1.92807716391909,-1.24773528585286,-1.50601481689288,0.38772024401026,1.23782355469502,1.26877135323071,1.24858735363064,0.637323600695746,1.60930670745421,0.0664736173306626,-1.29749940210986,0.59985265392013,1.05733661420317,1.05084808722779,-1.34765585570352,0.924755615276818,1.22542389461685,0.257478957900475,-0.447580689626768,0.496976314867125,-2.67173076419095,5.33582028755455,4.9667387735181,5.63794013873769,-0.295051525770869,0.531632828997598,0.268303137229722,-1.81881081469232,0.937875598718563,1.55925088846765,0.673910160569461,-0.915761621347595,-0.950605197538835,2.39140759536102,1.17658458295942,0.416831102411512,1.34142220468952,-0.510368114979137,0.743993403344957,-0.036507839907199,1.44262665402849,2.57003595284685,-1.17001122023985,0.231757922107166,0.865293060972935
"15",-0.594660178864269,1.48874183269676,-1.71153682662753,-0.792199501663553,0.478073930794973,2.78093569201905,3.00788228955163,2.00243182938411,1.05709109514446,3.81935417064705,-0.775708698046001,0.913331153256162,0.350152619726791,1.38602283314115,1.78428816091086,-0.941314744642327,0.450978998582792,0.853668384584627,-2.34168160102526,-0.276610526814094,1.2958007805369,-0.792294298520498,2.10062659581537,1.50244545342773,3.07661806367726,-2.49265823282514,-0.139814108586737,-1.96092335535644,-0.846549214322249,3.82734887228664,3.30359082220922,-0.541276462018683,-0.475764635216407,-1.14738134702112,6.39455406999732,1.44564181125931,-0.603667152997645,3.08099203740528,-2.8508415674032,1.97745812033946,0.0746486758270103,3.46002773822835,1.63593547938065,-0.531257847393532,0.353855250331446,-1.74851737332873
"16",-0.905839042976457,1.89042440413905,-2.55982033905395,-1.8202363477121,0.750953446165807,0.559875173057603,2.87902620976512,1.88232017696104,0.75017201265852,2.47465083930233,0.00935933006790135,0.559803811201588,2.60564264883568,0.144870540750843,1.87439479193364,-0.597101667790569,2.1233853177908,2.00446357755726,0.0227978034065406,-0.217906783674009,-0.359664263333051,-1.62381467808798,3.83047854025732,3.30561012500216,4.33444269078652,-1.8247217125716,1.90643837865666,-1.31508981472007,1.11170163893396,2.40108421054304,2.50139988502555,-1.10424095970869,-1.39484529557843,-1.42554018107309,4.90839013044296,-0.793812389342613,0.754009106076747,2.77061596937443,-1.92110805962999,0.453561996590923,-0.0282374143885338,2.10163375194242,1.97225839986598,1.69887785330387,1.56696293431902,2.7901536777853
"17",-2.00049794891853,2.31082275605413,-2.63702618106641,-3.44269782622688,1.3897245668934,1.27660449854897,3.03510124528004,4.33175391865471,0.848698956226166,1.50818084770331,2.19293573790724,1.52285916640099,2.2752956945542,1.30332099037791,3.04701308740703,-0.826307184575362,2.79679250342948,2.21961098916739,-1.96923325043943,-1.68668478624792,2.41428013551393,-1.86865254357096,1.66490161201636,1.25040284904616,2.38131599979799,-0.330701185603776,1.78454418997882,0.354221659567953,-1.29653544824344,-0.708735502578183,0.172977458550443,-2.27692006051051,-2.82364908251626,-2.19139539734474,3.80103015894975,0.575429032207113,2.16574283047972,0.959543223557771,0.0987939289490011,1.25998609428088,-0.632411315122197,4.07817417419547,2.27636249631846,2.84230283349183,2.14722033201071,-0.735351485762471
"18",1.4328228372248,-0.199119172913154,-0.455455896700543,-2.33637336536605,0.0265462058335151,2.35584970304619,-1.1821450410978,1.37242300576002,1.95416909243692,3.01025102516199,-1.0858196299316,2.55714532615455,-1.70968748580885,0.9828061234498,0.665767950928502,-1.90922498488505,-0.0620250013425062,-1.06932457094188,-1.31917613638514,-0.886787120467483,1.20655846177753,1.24524649075268,2.99130320829411,2.38297740915834,3.63211137681764,-2.87356580076904,-1.62997699843496,-1.63240526254696,-1.47826488754603,2.46535427537426,3.39584449358401,-2.25439777552863,-2.71812934610658,-0.501388655390145,6.84415335041731,0.655781609087116,-1.47128786544307,1.9237497035061,-2.84912428354217,1.03253046053865,-0.374324260672514,2.90575894388494,-1.20754506505298,2.22975648386229,-1.16311078242947,0.870048321921147
"19",-1.27755491360341,1.39321335652158,0.323079515747985,-0.114615795918073,0.034273720708508,3.91009377326017,-0.328575467026147,-0.0505541811608159,0.239079461583318,2.58031647793414,-1.49004050662571,-0.530535537450365,-2.44560040526414,0.0192918433484621,0.013106253893277,0.791146039317613,-1.24016624389491,-1.2932110173108,-0.35131903294189,-1.12187402916254,0.404467636455977,-1.54227525405047,2.1914813340821,1.42816735322027,2.1639690647076,-1.77105790421516,-2.3970637733627,-1.47303749666166,-2.10306619977346,2.43691632707639,2.49603234454202,1.21365002987784,-0.179651524617617,0.0195678205621717,4.37912518891573,-0.134428663425479,-1.48653926678521,2.84517424658948,-2.17453172304882,-0.262066249370008,-0.634685844908018,0.614360795832094,1.38887307518477,-0.294159177679703,-1.39471130238817,1.66695683472428
"20",-0.596832089689615,0.764944786004562,-0.323022702970871,-1.91366415498776,1.09620401046259,3.50015695045813,0.9345286190343,2.5527257189047,1.92655414103319,1.41410586683914,0.28032331895285,0.652002744459752,-0.634079746423131,1.42011226617732,1.91104427161541,-1.58217667998565,0.22689827301112,0.301281581619666,-2.73783150620182,0.358708948419957,0.925937466904527,-0.71945842118532,0.362040784502835,0.470523124701612,0.916533276765617,-2.15666170369039,-1.26479796795139,-2.45406968245365,-1.56784616995224,1.95721476777218,1.92098839325655,-1.62205090313249,-2.23957442008762,-1.7221903388832,3.71009298391957,0.465539092271397,-0.56487793116674,1.13200664770324,-1.73895703605552,1.75067368068837,0.808985625437936,4.14234633231357,0.21780608948283,1.95767668188691,-0.38314904739986,2.77146719093208
"21",0.356364504206002,0.417608605768512,-1.14037771019162,-1.92072655331065,0.787788291174506,2.21329371641303,1.50957382147404,1.78308671404958,-0.0276991862287261,3.64752016901492,0.169205732047927,1.16349187236429,0.0157741449288384,2.1320261729728,1.74587982257821,-2.34802708369162,1.68925454909555,-0.441529444518224,-1.38862619897967,-1.37969522204165,2.73486317363025,-0.30117737177639,2.20313837941597,2.1273477433903,1.99696211543232,-2.8515211682867,-0.679979869199286,-2.47661163576714,-0.569157172577434,3.3511924859566,4.43844446870291,-2.91884188309382,-2.41292460381174,-1.7394606823216,6.30156218629533,1.74920102271434,-0.117917834641129,3.53843212925647,-2.60774813704413,1.30466758644422,-1.00852886449124,3.43726225919323,-0.164401730777358,1.18526732341415,0.956583835788032,1.65598833684506
"22",-0.810126096665831,1.09200526965475,-0.570048175303566,-1.59609810276623,0.689898070114745,2.1543545459121,1.11393752784262,0.63234337317363,-1.78314474517237,1.29928773523316,0.180397978687448,0.947387604311468,-1.02394391269435,0.266955383912116,-0.773590949986852,-0.21376916648299,0.253813626968596,-1.48143793346619,-0.72691243577016,-2.42365111581941,0.644055339176137,-0.935581599146123,-1.67629916608786,-2.29791359133448,-1.47209654915221,-2.1628231668715,-1.29413112113109,-1.46054502802245,-3.37814080834876,1.47884328103119,1.99983145003067,-0.458157314244631,-0.612174137414956,-0.756958786631079,3.60183467012144,0.429556058767844,0.248090529730319,1.84685533360255,-1.48128608239827,0.336439446822653,-2.22548650866329,1.84127836054668,0.950580083211964,-0.0161452314536125,-0.0974300520199403,1.99494731387987
"23",-4.51010883926041,5.16401548144123,-4.0193466406604,-0.176853428434506,1.8565823327639,2.13895024232642,2.80151957884061,2.45657966107179,0.853126550997576,2.3404147359358,1.31983337085355,-0.0911178569728953,2.96312555647077,0.524947169121168,2.39526813484652,-0.789047361328757,2.43137274662752,1.54534895532543,-1.5447854325404,-1.53851105733699,-0.316916622414636,-3.92558574704566,1.33244197969352,-0.158713316873876,2.56126792119881,-1.4843081736766,1.19218018688504,-0.97600172938605,-1.84076909740069,2.27401185064479,3.05434544908194,0.370628309510114,0.180002308909613,-1.89867321108932,3.51826708648719,-0.271113050336399,1.66916697161932,1.72181819365971,-1.78843432293257,-0.109892373743008,-1.11538802366611,3.00307688180197,5.36260881749355,-0.797533144603898,2.67248570499306,3.06741158166211
"24",-1.80152961882985,2.9401283123415,-2.87129669651406,-1.61250281290587,1.25207143243806,3.3475816953244,4.24090363709957,1.71514970833155,1.63545933243642,3.10787492167145,2.11417195794116,1.33310739357058,3.02044633950085,1.52895893229612,0.928671061343814,-1.22846978982353,2.92709748535169,3.51689292053159,-0.355985580118267,0.24130460472151,2.09788138649668,-1.85581351223545,2.53628747198673,2.00152338097646,3.08993305385782,-1.18291567528237,3.49703897242179,-1.7142602575616,1.33080606513401,1.95970823338247,2.27662589197876,-0.765200310785428,-1.20409829791041,-1.71487019344549,4.66237268059379,0.996914389043605,3.21424081584815,2.98477121357349,-1.36304815005898,0.989860850213656,0.908638749955794,1.6545255266288,2.52980346228321,0.556536005745651,2.57424588467004,-0.265741351092335
"25",-0.749551105943813,0.131383237507988,0.41261364747736,-1.72695831280773,0.152749959450399,2.19324946530383,-0.334735333334847,1.60427269808724,1.41970408514343,2.36546063238622,-1.17565613054291,1.02432229699086,-1.90406859055772,0.18120352492612,0.587099973281134,-1.5161153440259,-0.814208624094013,-0.92812093903298,-1.58676201816224,-0.398699160580424,-0.972850775575813,-1.04034365574992,0.797806884697584,-0.00319395139696665,1.94652286700136,-1.40046016252184,-1.46379957647551,-1.28076083600617,-4.05597085346001,1.25754647876443,1.0731106638386,-0.994598368231389,-1.5545014526071,-1.20852154906359,3.99911768884508,-0.00855806312161447,-1.96445961793901,2.12887519111908,-1.19396741329856,0.420049071492444,0.568173358138285,2.63804116415309,0.1017115988025,-0.660641208691726,-1.42640392031482,0.319086103459748
"26",-2.43851537833612,2.27010016231411,-1.43008170755409,-1.12823295308493,1.56676887267804,0.859380163978703,0.580433344035993,1.54438190902362,0.489430728312216,1.45555582437931,0.111526302407834,0.995225571555286,1.24167093286578,1.31967744573611,0.989374215831818,-0.62606318664356,1.22060229326668,1.18097221487175,0.225748690632167,-1.20499584370419,1.44875632749826,-2.39167430708389,4.16368785993241,4.03931116700484,3.65313268388006,-1.29200364111962,0.39702382586839,-0.96051219019956,-0.0413537740758954,1.66009181688335,1.24456084727835,-0.308726313939733,-0.161937237836914,-1.692981135997,3.54325477051353,0.81024449005965,0.862869522530182,1.41829375895915,-0.833334716808224,1.33535514803092,-0.350695899421471,0.796084496313692,2.60915263358676,2.13486210542131,0.726502960709932,1.2876945808139
"27",-2.05460175234609,4.31538155879243,-3.78763391676795,-2.1559981928954,2.07854025451064,3.17568345949696,2.63395638125364,2.80266682431007,0.0486247610148144,2.78345524047504,2.08160508615474,1.96164792121796,2.55910766285192,1.28863380160861,2.20343765452908,-1.11531292552369,2.32792650816987,2.43911045338767,-2.21422681716999,-2.32503875074991,0.836260143651407,-2.45001516840284,2.30217682777444,1.17558722436443,1.92995415285192,-3.4879789859672,2.19452141815426,-3.1895512777275,-2.54059810869224,3.46403647064031,3.58918714979511,-1.30957047593857,-2.03226243626665,-2.40399919101195,4.63473899705698,0.251010235937863,1.56837369871207,2.75583271726124,-2.96650750708964,0.832039449901414,-1.63621919041555,3.39908677705922,5.02374466834504,1.38560329408967,2.31388470789081,0.426799664662713
"28",-3.69433269677272,3.30676362587166,-2.11914589801416,-1.74748254311796,2.04444823390996,2.02087594904236,1.18051842553419,3.46651742329337,-0.490601974102005,3.13489162773958,0.459994501663716,-0.28425805212541,0.764953754296477,1.14841538671787,3.67176554607247,-1.52487815534264,1.12546701279915,1.36278171752732,-1.53205694558193,-3.18284821672655,1.78665946193956,-3.31638706047808,5.11211147076984,4.30659114336362,4.53928207281838,-3.04645706176856,0.478175389495867,-3.45935848332659,0.584798961723785,2.9377129768959,3.09920359502958,-1.04679296284964,-1.65957142211977,-3.20973939307822,5.05337115244428,0.47903196210209,-0.0164539085245903,3.56993912729954,-2.54120582883167,0.657211776081498,-2.61825585545585,1.98356399802548,3.46158856088965,2.70569893169894,0.803773530194798,2.80153079805104
"29",-0.347426511973221,0.601981575771967,-1.85038429788707,-1.13528022311358,0.829566053744059,2.13579836728093,2.44295635153225,1.65373075296303,-2.93930050796118,2.38973272656607,1.77739884860197,1.52792084181552,2.20538068750443,0.892563253058921,1.33766861227157,-2.01270366286188,1.70222148137436,1.70682364148127,-1.4713978560467,-4.70867060293013,0.652966313124453,-0.326918770926925,-0.104322309089315,-0.567109666279148,1.12161447542084,-1.60379514794673,1.33539122197128,0.0290030453741426,-0.659415420813001,0.93984154770807,1.67826645777376,-1.96028144072933,-1.17928472158983,-1.62849880141972,4.74108594446742,0.232841053321501,1.98744892054721,1.07198862821721,-1.39427841388437,1.25163292932377,-3.61239716987018,3.503750730166,0.0517762688609202,2.69552258717301,1.6239207735352,-0.814883934982605
"30",-0.96662058118049,0.498428056207092,-0.529388191877129,-1.80459404465284,0.272164789184167,2.37689775279582,2.43152377922211,1.72880002399797,-2.25179081423881,1.76680632791218,0.784111826400574,0.995634077683757,0.0795919610504491,0.915642275220166,-1.12849888482132,-0.390488442326081,1.19647468303886,0.77645498666891,-2.11195375657591,-3.54446215768335,1.59195527326416,-1.12939673324257,0.452726968047444,0.39959739996197,1.11974137599955,-0.60829038341035,0.351339589591096,0.209663999224779,-1.34527353825083,0.031343780045049,0.788348747631127,-1.41675616314557,-0.845583639714891,-0.798878816555528,2.90925727612666,1.01318281885976,0.555828979502594,0.956691124312997,-0.486411736166591,1.48210357228605,-2.8997389142027,-0.0326935445599572,0.585269906674709,1.83142482522835,0.00984835144610161,0.818777415511315
"31",-2.29580140418683,2.07763458823985,-1.02610211977022,-0.54275016578434,1.75975950045197,2.78101276936225,1.46413470051507,0.68857471951869,-1.09550903812149,3.02454875700951,0.427943637568609,0.507935067322371,-0.680647591435783,1.0504750922942,0.620047583002532,-1.60598930745391,0.600843256115976,-0.113273221928474,-2.38908534990482,-2.231027635824,1.12450791444841,-2.29131495241261,2.46343722047602,1.49391444180329,3.80486945195743,-3.11457132006989,-1.38636920718689,-2.67141362584688,1.15297396584905,2.39420683431917,3.74690915152792,-0.6025473244886,0.656800572080995,-2.08932753211711,5.02892526536208,0.848888447674479,-0.47316867319095,2.30843814682339,-2.48684845477997,-0.00202445776592264,-2.04185595958576,-0.0398531624303144,2.19599733947114,-0.203162841594838,-0.416472093981021,-0.393629549710402
"32",-2.71914192778627,1.36653482249437,-2.51120626110353,-0.916146943702793,0.305803578526137,1.38060663304288,4.21644803566949,2.08952433033355,0.827034522073349,1.02726931435565,2.71219612210356,-0.113936720598335,1.44989740168535,0.755393441163151,1.4467541149837,-1.57775438319076,1.67316419230596,2.16283109633162,-0.967011849628106,-1.67862975750345,1.42045213065979,-2.5716250130786,2.76399907663072,2.43174795832683,2.53848860894416,-0.776747772598636,2.00646886552133,0.849051513691431,-2.11797845664582,0.827525498733489,0.962655579395858,-0.344511511814206,-1.17659920975553,-0.417350496912255,2.2488741224644,0.420791023211495,2.7862162109573,1.20715483267241,-0.654370831353437,0.990926151495291,-0.511472972608106,0.813149275067242,1.76399346271656,-0.00825446471418601,1.75307367618716,0.698480742459285
"33",-0.463929482809492,1.28569250208042,-1.169676243113,-1.25276471028506,0.0401302275693569,3.71138999783147,0.999593047972251,0.70778427815005,0.440226306327068,3.5273123575385,0.179385234763746,1.0813748778047,-0.190395441297193,0.981476530233135,-0.43539777028397,-1.214343164317,0.772278933637007,1.82850333608162,-1.34333715101137,-0.252455207723532,1.81307223905798,-0.559935648701426,0.390851546673267,-0.472331361038926,1.13058181255203,-2.40300359495878,0.767848802008455,-2.80019747497248,-0.92085266473598,2.98018788927973,2.65059566948237,-0.653785180204173,-1.04814842689495,-0.465622820007577,5.51916333515384,1.84391483319872,0.184513234266945,3.13035343990486,-2.6610213210769,1.05466994576889,0.0703179531663581,-1.33373131491898,1.03362551114575,0.376685722714717,0.0105541298888225,0.170943872561509
"34",-0.621578840337445,0.361084077269796,-0.881292369381197,-1.89495866893071,0.458085342400053,0.924955625432924,1.13154255843938,1.5200465752459,2.26533149102854,1.69177234409281,0.988276941127724,1.65742651464253,0.135664302194645,1.4323866011437,0.49882088844407,-2.121060944212,0.71882364355591,-0.638557136274675,-0.529344445301109,0.685426099666382,1.3706145246358,0.134725403032263,5.97805033937488,6.34247516633304,5.35063389580412,-1.56792860393277,0.0229309771753286,-0.212287096043077,-0.672942931118766,0.863537105220034,1.87509735205018,-2.12469977624546,-1.38005150287722,-1.19754899217102,2.29511559292851,1.70276819363789,0.946440001778321,2.04000699233128,-1.56583829035253,2.10801085128178,1.26034310215674,2.18536994379536,-0.160304991877675,2.5730424466868,0.0589205597169467,2.98028786533458
